zip_code,state_id,city_ascii,county_fips,population_city,homicides_window,years_window,murder_rate_per_100k_annual,crime_proxy
95476,CA,Sonoma,6097,10670,92,10,75.0,1.0
45015,OH,Hamilton,39017,63468,789,10,75.0,1.0
48184,MI,Wayne,26163,17310,4031,10,75.0,1.0
98290,WA,Snohomish,53061,10239,122,10,75.0,1.0
33775,FL,Seminole,12103,19396,157,10,75.0,1.0
33778,FL,Seminole,12103,19396,157,10,75.0,1.0
33772,FL,Seminole,12103,19396,157,10,75.0,1.0
87004,NM,Bernalillo,35043,9086,580,10,75.0,1.0
33777,FL,Seminole,12103,19396,157,10,75.0,1.0
93943,CA,Monterey,6053,29613,364,10,75.0,1.0
45011,OH,Hamilton,39017,63468,789,10,75.0,1.0
45013,OH,Hamilton,39017,63468,789,10,75.0,1.0
33480,FL,Palm Beach,12099,9348,923,10,75.0,1.0
70121,LA,Jefferson,22051,9703,557,10,75.0,1.0
93944,CA,Monterey,6053,29613,364,10,75.0,1.0
63755,MO,Jackson,29031,15659,1161,10,75.0,1.0
19721,DE,New Castle,10003,5579,363,10,75.0,1.0
13421,NY,Oneida,36053,10171,81,10,75.0,1.0
19720,DE,New Castle,10003,5579,363,10,75.0,1.0
45242,OH,Montgomery,39061,10855,391,10,75.0,1.0
93940,CA,Monterey,6053,29613,364,10,75.0,1.0
76230,TX,Bowie,48337,5770,71,10,75.0,1.0
98291,WA,Snohomish,53061,10239,122,10,75.0,1.0
45249,OH,Montgomery,39061,10855,391,10,75.0,1.0
78557,TX,Hidalgo,48215,14498,366,10,75.0,1.0
08846,NJ,Middlesex,34023,14645,146,10,75.0,1.0
32615,FL,Alachua,12001,10743,97,10,75.0,1.0
32616,FL,Alachua,12001,10743,97,10,75.0,1.0
94501,CA,Alameda,6001,77238,1417,10,75.0,1.0
94502,CA,Alameda,6001,77238,1417,10,75.0,1.0
85138,AZ,Maricopa,4021,72459,2726,10,75.0,1.0
85139,AZ,Maricopa,4021,72459,2726,10,75.0,1.0
29745,SC,York,45091,8969,97,10,75.0,1.0
42134,KY,Franklin,21213,10360,284,10,75.0,1.0
42135,KY,Franklin,21213,10360,284,10,75.0,1.0
45005,OH,Franklin,39165,11712,994,10,75.0,1.0
16323,PA,Franklin,42121,5984,47,10,75.0,1.0
46953,IN,Marion,18053,27531,1241,10,75.0,1.0
46952,IN,Marion,18053,27531,1241,10,75.0,1.0
29532,SC,Darlington,45031,6120,75,10,75.0,1.0
76520,TX,Cameron,48331,5416,114,10,75.0,1.0
08104,NJ,Camden,34007,71496,532,10,74.4098,0.992129
08103,NJ,Camden,34007,71496,532,10,74.4098,0.992129
08101,NJ,Camden,34007,71496,532,10,74.4098,0.992129
08102,NJ,Camden,34007,71496,532,10,74.4098,0.992129
08105,NJ,Camden,34007,71496,532,10,74.4098,0.992129
18067,PA,Northampton,42095,10400,77,10,74.0385,0.987177
29118,SC,Orangeburg,45075,13253,96,10,72.4364,0.965812
29117,SC,Orangeburg,45075,13253,96,10,72.4364,0.965812
29115,SC,Orangeburg,45075,13253,96,10,72.4364,0.965812
29536,SC,Dillon,45033,6354,45,10,70.8215,0.944276
34441,FL,Hernando,12017,9299,65,10,69.9,0.931987
34434,FL,Hernando,12017,9299,65,10,69.9,0.931987
34442,FL,Hernando,12017,9299,65,10,69.9,0.931987
55303,MN,Ramsey,27003,28421,196,10,68.9631,0.919492
48079,MI,St. Clair,26147,5585,37,10,66.2489,0.883296
29720,SC,Lancaster,45057,8921,58,10,65.0151,0.866843
92407,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92401,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92369,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92404,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92411,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92410,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92415,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92403,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92346,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92406,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92413,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92418,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92423,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92427,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92408,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
92405,CA,San Bernardino,6071,222724,1407,10,63.1724,0.842268
22037,VA,Fairfax,51600,25026,155,10,61.9356,0.825774
22030,VA,Fairfax,51600,25026,155,10,61.9356,0.825774
22031,VA,Fairfax,51600,25026,155,10,61.9356,0.825774
29706,SC,Chester,45023,5218,32,10,61.3262,0.817647
93275,CA,Tulare,6107,70945,418,10,58.9189,0.785544
93274,CA,Tulare,6107,70945,418,10,58.9189,0.785544
92863,CA,Orange,6059,138266,751,10,54.3156,0.724155
92857,CA,Orange,6059,138266,751,10,54.3156,0.724155
92856,CA,Orange,6059,138266,751,10,54.3156,0.724155
92865,CA,Orange,6059,138266,751,10,54.3156,0.724155
92864,CA,Orange,6059,138266,751,10,54.3156,0.724155
92867,CA,Orange,6059,138266,751,10,54.3156,0.724155
92866,CA,Orange,6059,138266,751,10,54.3156,0.724155
92869,CA,Orange,6059,138266,751,10,54.3156,0.724155
92868,CA,Orange,6059,138266,751,10,54.3156,0.724155
29571,SC,Marion,45067,6206,33,10,53.1743,0.708935
29360,SC,Laurens,45059,9336,48,10,51.4139,0.685458
29625,SC,Anderson,45007,30051,153,10,50.9134,0.678784
29621,SC,Anderson,45007,30051,153,10,50.9134,0.678784
29624,SC,Anderson,45007,30051,153,10,50.9134,0.678784
29622,SC,Anderson,45007,30051,153,10,50.9134,0.678784
77575,TX,Liberty,48291,8650,42,10,48.5549,0.647331
77535,TX,Liberty,48291,8650,42,10,48.5549,0.647331
75785,TX,Rusk,48073,5477,26,10,47.4712,0.632879
08079,NJ,Salem,34033,5322,25,10,46.9748,0.626259
28380,NC,Rockingham,37153,8967,42,10,46.8384,0.62444
28379,NC,Rockingham,37153,8967,42,10,46.8384,0.62444
29071,SC,Lexington,45063,24585,112,10,45.5562,0.607341
29072,SC,Lexington,45063,24585,112,10,45.5562,0.607341
12144,NY,Rensselaer,36083,9287,42,10,45.2245,0.602917
75142,TX,Kaufman,48257,8538,38,10,44.5069,0.593347
99811,AK,Juneau,2110,31794,139,10,43.7189,0.582839
99812,AK,Juneau,2110,31794,139,10,43.7189,0.582839
99803,AK,Juneau,2110,31794,139,10,43.7189,0.582839
99821,AK,Juneau,2110,31794,139,10,43.7189,0.582839
99824,AK,Juneau,2110,31794,139,10,43.7189,0.582839
99802,AK,Juneau,2110,31794,139,10,43.7189,0.582839
99801,AK,Juneau,2110,31794,139,10,43.7189,0.582839
46304,IN,Porter,18127,5217,22,10,42.1698,0.56218
15501,PA,Somerset,42111,5944,25,10,42.0592,0.560705
15301,PA,Washington,42125,13368,56,10,41.8911,0.558463
75002,TX,Parker,48085,5999,24,10,40.0067,0.533332
34974,FL,Okeechobee,12093,5479,21,10,38.3282,0.510948
34972,FL,Okeechobee,12093,5479,21,10,38.3282,0.510948
34973,FL,Okeechobee,12093,5479,21,10,38.3282,0.510948
07055,NJ,Passaic,34031,70002,259,10,36.9989,0.493222
95050,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
95052,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
95056,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
95054,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
95051,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
95053,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
95055,CA,Santa Clara,6085,130256,480,10,36.8505,0.491242
31533,GA,Douglas,13069,11749,42,10,35.7477,0.476535
31535,GA,Douglas,13069,11749,42,10,35.7477,0.476535
31534,GA,Douglas,13069,11749,42,10,35.7477,0.476535
29440,SC,Georgetown,45043,8565,30,10,35.0263,0.466914
29442,SC,Georgetown,45043,8565,30,10,35.0263,0.466914
97882,OR,Umatilla,41059,7508,26,10,34.6297,0.461626
76574,TX,Taylor,48491,17136,57,10,33.2633,0.443403
49010,MI,Allegan,26005,5172,16,10,30.9358,0.412364
29801,SC,Aiken,45003,32521,97,10,29.8269,0.397576
29802,SC,Aiken,45003,32521,97,10,29.8269,0.397576
29803,SC,Aiken,45003,32521,97,10,29.8269,0.397576
19087,PA,Wayne,42045,6635,19,10,28.636,0.381694
47250,IN,Madison,18077,12223,35,10,28.6345,0.381675
23851,VA,Franklin,51620,8250,23,10,27.8788,0.371596
74868,OK,Seminole,40133,7194,20,10,27.8009,0.370558
74884,OK,Seminole,40133,7194,20,10,27.8009,0.370558
74818,OK,Seminole,40133,7194,20,10,27.8009,0.370558
28645,NC,Lenoir,37027,18299,50,10,27.3239,0.364196
28633,NC,Lenoir,37027,18299,50,10,27.3239,0.364196
29379,SC,Union,45087,8079,22,10,27.2311,0.362958
34239,FL,Sarasota,12115,56970,151,10,26.5052,0.353278
34232,FL,Sarasota,12115,56970,151,10,26.5052,0.353278
34236,FL,Sarasota,12115,56970,151,10,26.5052,0.353278
34234,FL,Sarasota,12115,56970,151,10,26.5052,0.353278
34276,FL,Sarasota,12115,56970,151,10,26.5052,0.353278
34237,FL,Sarasota,12115,56970,151,10,26.5052,0.353278
23803,VA,Petersburg,51730,33537,88,10,26.2397,0.349737
23805,VA,Petersburg,51730,33537,88,10,26.2397,0.349737
23806,VA,Petersburg,51730,33537,88,10,26.2397,0.349737
23804,VA,Petersburg,51730,33537,88,10,26.2397,0.349737
75653,TX,Henderson,48401,13385,35,10,26.1487,0.348523
75654,TX,Henderson,48401,13385,35,10,26.1487,0.348523
75652,TX,Henderson,48401,13385,35,10,26.1487,0.348523
78602,TX,Bastrop,48021,11156,29,10,25.995,0.346474
22960,VA,Orange,51137,5066,13,10,25.6613,0.342023
19013,PA,Chester,42045,33619,81,10,24.0935,0.321116
19016,PA,Chester,42045,33619,81,10,24.0935,0.321116
63552,MO,Macon,29121,5466,13,10,23.7834,0.31698
27536,NC,Henderson,37181,14885,35,10,23.5136,0.313382
28035,NC,Davidson,37119,15660,36,10,22.9885,0.30638
28036,NC,Davidson,37119,15660,36,10,22.9885,0.30638
29648,SC,Greenwood,45047,22536,51,10,22.6305,0.301605
29646,SC,Greenwood,45047,22536,51,10,22.6305,0.301605
29647,SC,Greenwood,45047,22536,51,10,22.6305,0.301605
29649,SC,Greenwood,45047,22536,51,10,22.6305,0.301605
24523,VA,Bedford,51019,7724,17,10,22.0093,0.293321
35756,AL,Madison,1089,60106,127,10,21.1293,0.281586
35758,AL,Madison,1089,60106,127,10,21.1293,0.281586
74467,OK,Wagoner,40145,8082,17,10,21.0344,0.28032
30233,GA,Jackson,13035,5741,12,10,20.9023,0.278558
78611,TX,Burnet,48053,6732,14,10,20.7962,0.277143
46350,IN,La Porte,18091,22449,46,10,20.4909,0.273072
46352,IN,La Porte,18091,22449,46,10,20.4909,0.273072
38902,MS,Grenada,28043,12375,25,10,20.202,0.269219
38901,MS,Grenada,28043,12375,25,10,20.202,0.269219
38960,MS,Grenada,28043,12375,25,10,20.202,0.269219
87571,NM,Taos,35055,6458,13,10,20.1301,0.26826
66226,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66286,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66203,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66216,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66227,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66218,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66217,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
66214,KS,Shawnee,20091,68542,137,10,19.9877,0.266362
15705,PA,Indiana,42063,14212,28,10,19.7017,0.262547
15701,PA,Indiana,42063,14212,28,10,19.7017,0.262547
77488,TX,Wharton,48481,8724,17,10,19.4865,0.259677
74447,OK,Okmulgee,40111,11348,22,10,19.3867,0.258346
89801,NV,Elko,32007,20696,39,10,18.8442,0.251112
29108,SC,Newberry,45071,10790,20,10,18.5357,0.246997
48663,MI,Saginaw,26145,112042,201,10,17.9397,0.239049
48606,MI,Saginaw,26145,112042,201,10,17.9397,0.239049
48601,MI,Saginaw,26145,112042,201,10,17.9397,0.239049
48607,MI,Saginaw,26145,112042,201,10,17.9397,0.239049
48602,MI,Saginaw,26145,112042,201,10,17.9397,0.239049
75951,TX,Jasper,48241,7299,13,10,17.8107,0.237328
44408,OH,Columbiana,39029,6903,12,10,17.3837,0.231635
94497,CA,San Mateo,6081,103105,179,10,17.3609,0.231331
94403,CA,San Mateo,6081,103105,179,10,17.3609,0.231331
94404,CA,San Mateo,6081,103105,179,10,17.3609,0.231331
94401,CA,San Mateo,6081,103105,179,10,17.3609,0.231331
94402,CA,San Mateo,6081,103105,179,10,17.3609,0.231331
37774,TN,Loudon,47105,6432,11,10,17.102,0.227878
16830,PA,Clearfield,42033,5873,10,10,17.0271,0.226879
23510,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23517,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23529,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23511,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23509,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23508,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23541,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23507,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23523,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23504,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23518,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23505,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23502,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23503,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23551,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23513,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23506,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23514,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23519,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23515,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
23501,VA,Norfolk,51710,233596,385,10,16.4814,0.219602
63670,MO,Ste. Genevieve,29186,5010,8,10,15.9681,0.212756
71457,LA,Natchitoches,22069,17577,28,10,15.9299,0.212247
71497,LA,Natchitoches,22069,17577,28,10,15.9299,0.212247
71458,LA,Natchitoches,22069,17577,28,10,15.9299,0.212247
16003,PA,Butler,42019,13212,21,10,15.8946,0.211777
16001,PA,Butler,42019,13212,21,10,15.8946,0.211777
99545,AK,Bethel,2050,6312,10,10,15.8428,0.211086
99559,AK,Bethel,2050,6312,10,10,15.8428,0.211086
39110,MS,Madison,28089,27946,44,10,15.7447,0.209776
39130,MS,Madison,28089,27946,44,10,15.7447,0.209776
24301,VA,Pulaski,51155,8893,14,10,15.7427,0.209751
43138,OH,Logan,39073,6993,11,10,15.73,0.209581
16701,PA,Bradford,42083,7683,12,10,15.6189,0.208099
38340,TN,Henderson,47023,6411,10,10,15.5982,0.207823
92251,CA,Imperial,6025,21430,33,10,15.399,0.205166
23708,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23704,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23707,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23701,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23703,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23709,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23702,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
23705,VA,Portsmouth,51740,97190,149,10,15.3308,0.204257
29150,SC,Sumter,45085,71541,109,10,15.236,0.202993
29151,SC,Sumter,45085,71541,109,10,15.236,0.202993
29154,SC,Sumter,45085,71541,109,10,15.236,0.202993
29152,SC,Sumter,45085,71541,109,10,15.236,0.202993
29153,SC,Sumter,45085,71541,109,10,15.236,0.202993
87505,NM,Santa Fe,35049,100264,152,10,15.16,0.201979
87507,NM,Santa Fe,35049,100264,152,10,15.16,0.201979
87501,NM,Santa Fe,35049,100264,152,10,15.16,0.201979
87502,NM,Santa Fe,35049,100264,152,10,15.16,0.201979
87503,NM,Santa Fe,35049,100264,152,10,15.16,0.201979
87509,NM,Santa Fe,35049,100264,152,10,15.16,0.201979
95348,CA,Merced,6047,159942,236,10,14.7553,0.196583
95340,CA,Merced,6047,159942,236,10,14.7553,0.196583
95341,CA,Merced,6047,159942,236,10,14.7553,0.196583
95343,CA,Merced,6047,159942,236,10,14.7553,0.196583
24541,VA,Danville,51590,42214,61,10,14.4502,0.192514
24540,VA,Danville,51590,42214,61,10,14.4502,0.192514
23847,VA,Emporia,51595,5547,8,10,14.4222,0.19214
48162,MI,Monroe,26115,20320,29,10,14.2717,0.190133
48161,MI,Monroe,26115,20320,29,10,14.2717,0.190133
37056,TN,Dickson,47043,16424,23,10,14.0039,0.186562
37055,TN,Dickson,47043,16424,23,10,14.0039,0.186562
78629,TX,Gonzales,48177,7200,10,10,13.8889,0.185028
08873,NJ,Somerset,34035,22720,31,10,13.6444,0.181767
35160,AL,Talladega,1121,14760,20,10,13.5501,0.180511
35161,AL,Talladega,1121,14760,20,10,13.5501,0.180511
81631,CO,Eagle,8037,7442,10,10,13.4372,0.179005
97141,OR,Tillamook,41057,5218,7,10,13.4151,0.17871
98902,WA,Yakima,53077,136518,178,10,13.0386,0.173688
98903,WA,Yakima,53077,136518,178,10,13.0386,0.173688
98901,WA,Yakima,53077,136518,178,10,13.0386,0.173688
98908,WA,Yakima,53077,136518,178,10,13.0386,0.173688
98907,WA,Yakima,53077,136518,178,10,13.0386,0.173688
98904,WA,Yakima,53077,136518,178,10,13.0386,0.173688
06320,CT,New London,9180,27625,36,10,13.0317,0.173596
16368,PA,Warren,42123,9240,12,10,12.987,0.173001
16367,PA,Warren,42123,9240,12,10,12.987,0.173001
16369,PA,Warren,42123,9240,12,10,12.987,0.173001
16365,PA,Warren,42123,9240,12,10,12.987,0.173001
16366,PA,Warren,42123,9240,12,10,12.987,0.173001
77632,TX,Orange,48361,19177,24,10,12.515,0.166706
77630,TX,Orange,48361,19177,24,10,12.515,0.166706
77631,TX,Orange,48361,19177,24,10,12.515,0.166706
48854,MI,Mason,26065,8249,10,10,12.1227,0.161474
53103,WI,Vernon,55133,7481,9,10,12.0305,0.160245
53149,WI,Vernon,55133,7481,9,10,12.0305,0.160245
53189,WI,Vernon,55133,7481,9,10,12.0305,0.160245
48846,MI,Ionia,26067,12753,15,10,11.7619,0.156663
16652,PA,Huntingdon,42061,6897,8,10,11.5992,0.154494
27896,NC,Wilson,37195,48370,56,10,11.5774,0.154203
27893,NC,Wilson,37195,48370,56,10,11.5774,0.154203
27894,NC,Wilson,37195,48370,56,10,11.5774,0.154203
27895,NC,Wilson,37195,48370,56,10,11.5774,0.154203
49085,MI,St. Joseph,26021,7986,9,10,11.2697,0.150099
55315,MN,Carver,27019,6239,7,10,11.2197,0.149433
49660,MI,Manistee,26101,6275,7,10,11.1554,0.148574
23630,VA,Newport News,51700,184216,204,10,11.074,0.147488
23628,VA,Newport News,51700,184216,204,10,11.074,0.147488
23609,VA,Newport News,51700,184216,204,10,11.074,0.147488
23602,VA,Newport News,51700,184216,204,10,11.074,0.147488
23607,VA,Newport News,51700,184216,204,10,11.074,0.147488
23606,VA,Newport News,51700,184216,204,10,11.074,0.147488
23605,VA,Newport News,51700,184216,204,10,11.074,0.147488
23604,VA,Newport News,51700,184216,204,10,11.074,0.147488
23608,VA,Newport News,51700,184216,204,10,11.074,0.147488
23601,VA,Newport News,51700,184216,204,10,11.074,0.147488
23603,VA,Newport News,51700,184216,204,10,11.074,0.147488
23612,VA,Newport News,51700,184216,204,10,11.074,0.147488
48446,MI,Lapeer,26087,9082,10,10,11.0108,0.146646
29505,SC,Florence,45041,90753,97,10,10.6884,0.142346
29504,SC,Florence,45041,90753,97,10,10.6884,0.142346
29506,SC,Florence,45041,90753,97,10,10.6884,0.142346
29501,SC,Florence,45041,90753,97,10,10.6884,0.142346
29502,SC,Florence,45041,90753,97,10,10.6884,0.142346
29503,SC,Florence,45041,90753,97,10,10.6884,0.142346
74403,OK,Muskogee,40101,36758,39,10,10.6099,0.1413
74401,OK,Muskogee,40101,36758,39,10,10.6099,0.1413
74402,OK,Muskogee,40101,36758,39,10,10.6099,0.1413
12307,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12309,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12301,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12304,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12345,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12308,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12325,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
12305,NY,Schenectady,36093,68847,73,10,10.6032,0.141211
24426,VA,Covington,51580,5680,6,10,10.5634,0.140679
53549,WI,Jefferson,55055,7732,8,10,10.3466,0.137789
93401,CA,San Luis Obispo,6079,48491,50,10,10.3112,0.137316
93405,CA,San Luis Obispo,6079,48491,50,10,10.3112,0.137316
93403,CA,San Luis Obispo,6079,48491,50,10,10.3112,0.137316
93406,CA,San Luis Obispo,6079,48491,50,10,10.3112,0.137316
24112,VA,Martinsville,51690,13658,14,10,10.2504,0.136506
24114,VA,Martinsville,51690,13658,14,10,10.2504,0.136506
24113,VA,Martinsville,51690,13658,14,10,10.2504,0.136506
24115,VA,Martinsville,51690,13658,14,10,10.2504,0.136506
29941,SC,Beaufort,45013,65303,65,10,9.9536,0.132548
29903,SC,Beaufort,45013,65303,65,10,9.9536,0.132548
29902,SC,Beaufort,45013,65303,65,10,9.9536,0.132548
29904,SC,Beaufort,45013,65303,65,10,9.9536,0.132548
29906,SC,Beaufort,45013,65303,65,10,9.9536,0.132548
29901,SC,Beaufort,45013,65303,65,10,9.9536,0.132548
55308,MN,Becker,27141,5034,5,10,9.9325,0.132266
54143,WI,Marinette,55075,11115,11,10,9.8965,0.131787
93791,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93790,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93744,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93844,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93745,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93750,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93755,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93760,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93761,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93764,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93794,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93765,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93771,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93772,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93792,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93775,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93776,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93777,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93778,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93779,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93793,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93774,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93711,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93727,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93716,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93715,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93709,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93708,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93707,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93710,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93726,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93718,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93721,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93720,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93728,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93722,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93705,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93704,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93717,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93714,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93702,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93724,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93706,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93701,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93740,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93741,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93703,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93729,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93650,CA,Fresno,6019,732197,718,10,9.8061,0.130581
93730,CA,Fresno,6019,732197,718,10,9.8061,0.130581
78801,TX,Uvalde,48463,15417,15,10,9.7295,0.129559
23860,VA,Hopewell,51670,22959,22,10,9.5823,0.127596
13126,NY,Oswego,36075,17033,16,10,9.3935,0.125078
23651,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23666,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23663,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23667,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23665,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23664,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23669,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23670,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23681,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23661,VA,Hampton,51650,137557,124,10,9.0144,0.120023
23668,VA,Hampton,51650,137557,124,10,9.0144,0.120023
75961,TX,Nacogdoches,48347,32197,29,10,9.0071,0.119924
75962,TX,Nacogdoches,48347,32197,29,10,9.0071,0.119924
75963,TX,Nacogdoches,48347,32197,29,10,9.0071,0.119924
75965,TX,Nacogdoches,48347,32197,29,10,9.0071,0.119924
75964,TX,Nacogdoches,48347,32197,29,10,9.0071,0.119924
73020,OK,Choctaw,40109,12303,11,10,8.9409,0.119042
49707,MI,Alpena,26007,10154,9,10,8.8635,0.11801
64735,MO,Clinton,29083,9065,8,10,8.8252,0.117499
53901,WI,Portage,55021,10236,9,10,8.7925,0.117063
17512,PA,Columbia,42071,10278,9,10,8.7566,0.116584
36688,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36602,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36608,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36603,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36652,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36605,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36604,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36607,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36609,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36606,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36582,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36628,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36615,AL,Mobile,1097,316714,277,10,8.7461,0.116444
